name,segment,job,world,world_group,tier,union_level,access_flag,active_day_ratio,avg_exp_pct,avg_exp_on_active,character_age_days,cluster,pre_avg,post_avg
RenRyul,Lv.285~289,렌,루나,기타,3,9796.0,True,0.7876106194690266,97.79,7957166651596.157,269.0,2,1130155224652.2727,7509059528018.77
Re본아란,Lv.285~289,아란,스카니아,스카니아,3,8983.0,False,0.007936507936507936,3.17,3170258474.0,633.0,1,90578813.54285714,0.0
Ricebar,Lv.285~289,도적,스카니아,스카니아,3,9204.0,True,0.7142857142857143,69.38,3172217582440.6777,803.0,2,404076622011.4286,2981943963178.6924
Romanik,Lv.285~289,도적,루나,루나크로아,3,9304.0,True,0.5,76.79,3796198572873.349,4825.0,0,757933557281.2285,2336624566881.077
S2은S2,Lv.285~289,엔젤릭버스터,엘리시움,기타,3,9496.0,True,0.626984126984127,66.83,3006197882451.6836,2997.0,0,865565308915.2572,2276866449468.6704
SHhsHS,Lv.290~294,기사단,오로라,기타,2,9724.0,True,0.7936507936507936,88.88,10042018207383.07,3528.0,0,597448710475.1714,10805396877710.725
SJ031,Lv.285~289,기사단,스카니아,스카니아,3,9349.0,True,0.09523809523809523,49.52,1971287485095.5833,1354.0,1,157162861683.8,199502743540.8132
SSS급고블린,Lv.285~289,기사단,이노시스,기타,3,9793.0,True,0.07017543859649122,12.79,233199675289.0,269.0,1,15165776.782608695,20497237246.65934
Seol,Lv.285~289,렌,루나,기타,2,8287.0,True,0.5775862068965517,62.83,2703425021753.5073,269.0,2,3469731432552.96,1037210886194.0769
Siegfried,Lv.290~294,전사,루나,루나크로아,1,10130.0,True,0.9523809523809523,62.61,6288478751517.2,1962.0,0,5246895202923.914,6274462836040.956
SimsimeLen24,Lv.285~289,렌,엘리시움,기타,3,9106.0,False,0.3968253968253968,60.93,2587244605295.64,269.0,2,2356921507649.943,515054697769.6044
SinOp소마,Lv.285~289,기사단,베라,베라,2,10917.0,True,0.9841269841269841,81.19,4313164594375.8066,1992.0,0,2126700008003.0286,5059317685961.473
Siro유키,Lv.285~289,궁수,엘리시움,기타,2,9188.0,True,0.8333333333333334,91.7,5822808963536.771,2459.0,2,1403784685212.0571,6178708540537.791
SnP500,Lv.285~289,해적,베라,베라,3,9575.0,True,0.30952380952380953,35.26,1333263849814.718,5085.0,0,18409982723.6,564318030191.7362
Solutus,Lv.285~289,일리움,스카니아,기타,3,10169.0,True,0.7435897435897436,8.48,111722949106.44827,269.0,1,94364759483.07692,79850690392.31868
Sona,Lv.285~289,에반,루나,루나크로아,3,9822.0,True,0.25396825396825395,23.85,777016310887.8125,1002.0,1,8568222294.857142,269941034814.1758
StarryGlow,Lv.285~289,전사,스카니아,스카니아,3,9008.0,True,0.93,43.25,1676721573332.6775,269.0,2,1062717492151.2222,1608468669127.2307
StellaS,Lv.285~289,마법사,루나,루나크로아,3,9862.0,True,0.6666666666666666,75.96,3727917849639.798,3733.0,0,68171671178.057144,3414935064599.022
SyuAr,Lv.285~289,렌,엘리시움,기타,3,8859.0,False,0.07936507936507936,23.61,765599986805.2,247.0,1,218742853372.91428,0.0
S모험도나로,Lv.285~289,도적,스카니아,스카니아,3,9059.0,False,0.25396825396825395,32.03,1188544460955.6562,969.0,1,522246813785.4,217085541407.6044
TAMA,Lv.290~294,은월,루나,루나크로아,2,11078.0,True,0.9206349206349206,34.85,3832019289877.6206,4455.0,0,1922627110793.2285,4145299876352.099
TANGGURI,Lv.285~289,칼리,크로아,루나크로아,3,9148.0,True,0.3968253968253968,37.38,1413562217793.14,450.0,1,186502284221.17142,704950889471.6044
THEVENGE,Lv.285~289,레지스탕스,유니온,기타,3,9147.0,True,0.23015873015873015,11.93,202480675778.44827,2809.0,1,167722688501.02856,18082418.01098901
TS지망미소녀,Lv.285~289,렌,스카니아,스카니아,3,5785.0,False,0.007936507936507936,2.74,880309200.0,268.0,3,0.0,9673727.472527472
Takuyaa,Lv.285~289,렌,루나,루나크로아,3,8752.0,True,0.8888888888888888,69.32,3165723574175.902,269.0,2,1864640572188.257,3179105717374.857
Talon,Lv.290~294,도적,크로아,루나크로아,2,9314.0,True,0.9365079365079365,83.26,9264124781370.305,1908.0,2,2706146204755.2856,10971995681706.164
Ta샤닝,Lv.290~294,마법사,크로아,루나크로아,2,9250.0,True,1.0,94.07,11168640685426.738,3145.0,0,3432142518562.7427,14144216903451.352
The수미,Lv.285~289,팬텀,오로라,기타,3,9179.0,True,0.3253968253968254,50.75,2044056985110.634,4832.0,0,701307804564.2,651214980547.1318
Trace결빙,Lv.285~289,아란,이노시스,기타,3,9264.0,False,0.8099173553719008,46.3,1806260758251.9897,789.0,2,1008686197030.6333,1612669982393.1428
Tree,Lv.285~289,궁수,스카니아,스카니아,1,10258.0,True,0.19148936170212766,26.93,944079868268.0,551.0,1,242763394697.48572,0.0
Type,Lv.285~289,궁수,엘리시움,기타,3,9156.0,True,0.9126984126984127,74.55,3631220756210.4697,6317.0,0,1448429013671.4,4031817269073.681
UasgiRen,Lv.285~289,렌,루나,루나크로아,2,8853.0,True,0.9145299145299145,90.56,5643565523816.468,269.0,2,3363831091982.846,5674746183041.846
UshLEN,Lv.285~289,렌,엘리시움,기타,3,6099.0,True,0.8305084745762712,69.11,3156458706013.2246,243.0,3,3252588452388.926,2434209505217.5273
V1패파진이,Lv.290~294,궁수,엘리시움,기타,1,9392.0,True,1.0,65.04,6619429033544.167,2278.0,0,5731949141087.143,6960767453719.945
VANS,Lv.285~289,아란,베라,베라,2,8832.0,True,0.753968253968254,75.13,3669388668969.716,3510.0,0,1457723354671.8,3270017649874.835
VOTONG,Lv.285~289,렌,루나,루나크로아,3,8574.0,False,0.02631578947368421,57.45,2422412373593.6665,269.0,1,8300600569.869565,77761794589.82417
Vn바OI퍼,Lv.285~289,해적,오로라,기타,3,9771.0,True,0.1746031746031746,12.73,232181648067.9091,1951.0,1,23942289486.228573,46923254126.10989
WEEPING,Lv.285~289,프렌즈 월드,오로라,기타,3,9366.0,True,0.9285714285714286,48.29,1909076522400.0427,2800.0,0,754434848209.0571,2164359708060.3076
WUDY렌,Lv.285~289,렌,스카니아,스카니아,3,5362.0,False,0.02564102564102564,5.87,61808887980.0,269.0,3,7131794766.923077,0.0
WhiteJKnight,Lv.285~289,전사,크로아,루나크로아,3,9650.0,True,0.8620689655172413,16.23,385516913756.30664,349.0,1,140919487537.0,336846230078.2235
Wuuslime,Lv.285~289,기사단,유니온,기타,3,8983.0,True,0.6695652173913044,58.44,2453664483988.2207,534.0,2,1488734112475.375,1683544467776.7473
XXXMADPOOL,Lv.285~289,아델,크로아,루나크로아,3,9669.0,True,0.5079365079365079,29.05,1048914038857.0312,2229.0,1,428999361100.8,572698031300.2417
Xlba,Lv.285~289,도적,베라,베라,3,9227.0,True,0.6190476190476191,85.03,4807906114786.603,2007.0,2,438062665527.1429,3952576743515.4395
X스라라,Lv.290~294,라라,스카니아,스카니아,2,9758.0,True,0.8492063492063492,29.98,3467591027848.374,993.0,2,2293377590881.4287,3195209058229.956
YTWhite렌,Lv.285~289,렌,오로라,기타,2,9328.0,True,0.746031746031746,87.27,5105097352388.191,269.0,2,235620840084.74286,5182773865071.692
Yaki,Lv.290~294,도적,베라,베라,2,9187.0,True,0.8571428571428571,54.77,5425927345833.648,651.0,2,1293305591917.8286,5942136897064.945
Yennies,Lv.285~289,마법사,크로아,루나크로아,2,8994.0,True,0.9761904761904762,95.3,6774953658622.4795,269.0,2,2715377922998.514,8112978820940.846
Yeolnu,Lv.285~289,마법사,루나,루나크로아,3,9066.0,True,0.6984126984126984,41.53,1600184370088.3865,2920.0,0,341679871980.54285,1416015703829.2197
Yune,Lv.285~289,팬텀,루나,루나크로아,2,9880.0,True,0.9206349206349206,76.11,3737002974847.3535,2947.0,0,5286104983850.229,2730534842280.6045
Yuqi,Lv.285~289,렌,스카니아,스카니아,3,9840.0,True,0.6428571428571429,58.22,2442590688912.8022,269.0,2,799082593776.8857,1866834670546.6594
Zeka였던것,Lv.290~294,도적,스카니아,스카니아,2,9564.0,True,0.5793650793650794,5.19,877130799554.5616,1314.0,1,308726026425.65717,584891620248.1868
ZeroHF,Lv.285~289,초월자,스카니아,스카니아,3,9271.0,True,0.2698412698412698,21.21,636652690936.3529,4622.0,0,38205685201.057144,223175741865.92307
Zi존Darkk,Lv.285~289,렌,루나,루나크로아,2,8659.0,True,0.9224137931034483,93.7,6267896378214.29,267.0,2,3399091420478.04,6436127768758.0
ad1999,Lv.285~289,팬텀,오로라,기타,3,9672.0,True,0.6507936507936508,48.08,1891117059440.561,3244.0,0,1210785975236.6572,1238396590558.7144
aqx11,Lv.285~289,레지스탕스,오로라,기타,2,9012.0,True,0.7380952380952381,99.69,11260089364870.902,1000.0,2,53111819779.22857,11487136233414.516
asd513731,Lv.290~294,레지스탕스,베라,베라,2,8902.0,True,0.8333333333333334,65.36,6638575612096.942,582.0,2,4830743240310.257,5801916767684.835
a서기a,Lv.285~289,아델,오로라,기타,2,9768.0,True,0.9285714285714286,97.82,7960943600037.872,1958.0,2,2969718177743.6,9093299615202.252
a애폴,Lv.285~289,호영,스카니아,스카니아,3,9230.0,True,0.6746031746031746,65.17,2864700384302.7764,1486.0,2,986989023857.0857,2296207877260.857
bestie,Lv.290~294,마법사,루나,루나크로아,2,9327.0,True,0.7222222222222222,42.58,4442832697809.78,6970.0,0,2198798725025.7715,3597140880492.176
by렌콩,Lv.285~289,렌,이노시스,기타,3,9667.0,True,0.7027027027027027,32.89,1228735321084.9102,269.0,1,578691479692.4,926016763195.3297
dhdhttlqkf,Lv.285~289,초월자,이노시스,기타,3,9251.0,True,0.19047619047619047,43.01,1666761232631.8333,4621.0,0,153514390142.85715,380541383825.978
dkdlagoajek,Lv.285~289,레지스탕스,크로아,루나크로아,3,9039.0,True,0.9444444444444444,45.4,1769632266574.832,3711.0,0,717788478823.3715,2038062010588.8682
doknowtaem,Lv.285~289,엔젤릭버스터,오로라,기타,3,9206.0,True,0.8968253968253969,53.98,2226206218489.4336,628.0,2,1282915613608.743,2270980837505.4946
fdfdseeffdss,Lv.285~289,아크,크로아,루나크로아,3,9427.0,True,0.2222222222222222,3.04,1635057931.0714285,2261.0,1,29609052.62857143,491706650.85714287
fireking,Lv.285~289,마법사,스카니아,스카니아,3,8887.0,True,0.4270833333333333,40.98,1579975471614.0977,451.0,1,1038172377767.9714,466278051054.082
fpsfls,Lv.285~289,렌,스카니아,기타,3,8941.0,True,1.0,77.87,3892827403755.3223,269.0,2,2271228088580.815,4373961266499.4067
freedil,Lv.285~289,레지스탕스,베라,베라,2,9900.0,True,0.6825396825396826,83.22,4570311164340.675,4819.0,0,317885463977.3143,4196931526308.703
gein,Lv.290~294,마법사,루나,루나크로아,2,10410.0,True,1.0,56.57,5562426806714.31,2360.0,0,4062611939000.2,6139278678912.044
genie,Lv.285~289,기사단,루나,루나크로아,2,9432.0,True,0.9761904761904762,74.73,3648515516525.642,3453.0,0,1530023520836.9143,4343039398938.044
gldjfhekd,Lv.285~289,전사,루나,루나크로아,3,9309.0,True,0.9206349206349206,64.99,2853200596837.569,2276.0,0,1425634604996.7144,3088725912728.275
haksim42,Lv.285~289,마법사,엘리시움,기타,3,8821.0,True,0.1746031746031746,15.8,365508154294.2727,451.0,1,124862574598.34285,40340541577.27473
hiragumo,Lv.285~289,아델,루나,루나크로아,2,10087.0,True,0.9523809523809523,66.25,2957716527089.1333,1952.0,0,2387000026187.6,2982208597078.3516
hisow,Lv.290~294,메르세데스,루나,루나크로아,2,9081.0,True,0.9682539682539683,84.96,9447866761775.123,632.0,2,3639083698319.6855,11266723247201.934
humblepot,Lv.290~294,전사,엘리시움,기타,2,10373.0,True,0.8333333333333334,27.75,3274511080873.905,4447.0,0,426823865641.5143,3614118991146.231
jekki123,Lv.290~294,마법사,노바,기타,1,9666.0,True,0.9603174603174603,89.3,10208186792500.207,1441.0,2,2659316345744.057,12550709118587.725
keycu1t,Lv.290~294,레지스탕스,엘리시움,기타,2,8949.0,True,0.9920634920634921,69.49,7219919794033.096,1743.0,2,6493243224183.457,7420071004480.3955
kimchi,Lv.285~289,해적,스카니아,스카니아,3,8748.0,True,0.5476190476190477,39.1,1492630143655.348,269.0,1,1310141456787.0,627873944227.1868
komi,Lv.285~289,아델,루나,루나크로아,2,9095.0,True,0.47619047619047616,60.04,2546707746626.8335,1596.0,2,429408158874.1429,1513990980626.5386
lQwQI,Lv.285~289,기사단,스카니아,스카니아,2,9228.0,True,0.9916666666666667,94.25,6458388879980.907,269.0,2,3171581441099.517,7434861702481.78
labersha,Lv.285~289,마법사,유니온,기타,2,9962.0,True,0.9920634920634921,55.7,2320701169056.576,2794.0,0,711480481142.1143,2914129992220.857
l까마기l,Lv.285~289,카이저,오로라,기타,3,9522.0,False,0.1896551724137931,29.11,1053544407761.5454,2794.0,1,271633712815.24,180078397256.84616
l자유l섀도l,Lv.285~289,도적,스카니아,스카니아,3,9606.0,True,0.9682539682539683,27.21,960594005340.0737,5190.0,0,451820455535.3143,1114052227557.7253
l칸l,Lv.285~289,마법사,스카니아,스카니아,2,9376.0,True,0.8492063492063492,84.32,4738620000799.43,809.0,2,3100654003584.486,4379224724836.066
l한시몬l,Lv.285~289,렌,루나,루나크로아,3,8089.0,True,0.0761904761904762,53.27,2183568018182.625,269.0,1,1243980379304.3572,580426760.4395604
minyeon,Lv.285~289,아델,루나,루나크로아,3,10204.0,True,0.49206349206349204,64.68,2828807500934.887,2245.0,0,33042147854.114285,1914610877835.923
mirrorjin,Lv.285~289,도적,베라,베라,3,9841.0,True,0.2222222222222222,15.68,358746514872.1071,1179.0,1,5376173331.714286,108315784063.83516
mongupal,Lv.285~289,도적,루나,루나크로아,3,9295.0,True,0.6349206349206349,40.52,1556489697792.525,1914.0,0,551984945204.1714,1156040689464.3516
mz색들,Lv.290~294,마법사,루나,루나크로아,2,9280.0,True,0.4444444444444444,12.71,2044354836955.4644,997.0,1,708294848471.2572,985643419483.6483
naarr,Lv.285~289,렌,스카니아,기타,3,5700.0,False,0.425,60.65,2580541704341.0786,265.0,3,1155631225690.5862,1077959575564.4835
nighthaven,Lv.290~294,엔젤릭버스터,유니온,기타,2,9358.0,True,0.8174603174603174,33.79,3771440490313.4565,2277.0,0,1909609072186.5144,3534308274458.879
nillum,Lv.285~289,일리움,오로라,기타,3,8998.0,True,0.1864406779661017,33.63,1263211428571.0454,269.0,1,503707358991.5185,155940139953.75824
nmb11,Lv.285~289,렌,스카니아,기타,3,8547.0,True,0.23275862068965517,25.18,854876568413.4814,269.0,1,3785600.0,253643656122.6813
o0탱x크0o,Lv.290~294,전사,유니온,기타,2,9731.0,True,0.8968253968253969,21.08,2800949018395.1416,7463.0,0,1852488987561.0857,2765605763890.253
oShaF,Lv.285~289,해적,루나,루나크로아,3,9297.0,True,0.30158730158730157,48.66,1928982757641.0789,6544.0,0,35832494556.02857,791727554735.1648
ol신룡lo,Lv.290~294,렌,엘리시움,기타,2,6607.0,False,0.1349206349206349,47.46,4755264435345.235,269.0,3,2309699868596.2573,0.0
o달이,Lv.285~289,렌,엘리시움,기타,3,8043.0,True,0.8070175438596491,68.58,3119719934172.141,226.0,2,1762130337279.0,2708628969081.5386
o라데o,Lv.285~289,궁수,스카니아,스카니아,3,8969.0,True,0.14285714285714285,5.59,57488762543.833336,523.0,1,29499416735.314285,25474066.516483516
o미소o,Lv.290~294,기사단,엘리시움,기타,2,9544.0,True,0.9603174603174603,41.21,4341179960367.3887,843.0,2,3223733710135.7144,4532440608238.506
o백은o,Lv.285~289,렌,스카니아,스카니아,3,9301.0,True,0.8888888888888888,46.88,1829887041575.2212,269.0,2,2012693221287.1155,1516244270003.934
o샤르o,Lv.285~289,은월,스카니아,스카니아,2,9605.0,True,0.9682539682539683,81.43,4338093223679.5083,3762.0,0,817250650684.2858,5501578027636.813
pray35,Lv.285~289,엔젤릭버스터,크로아,루나크로아,2,10331.0,True,0.9682539682539683,63.66,2739863915502.705,2797.0,0,1243547541381.543,3194936634538.1978
q승호p,Lv.285~289,아델,크로아,루나크로아,2,9605.0,True,0.9682539682539683,68.64,3123894397795.877,2189.0,0,2502244752208.0,3225676375866.121
realsmurf,Lv.285~289,렌,루나,루나크로아,3,8817.0,False,0.008620689655172414,0.37,42750928.0,269.0,1,1710037.12,0.0
rpg하러온욱,Lv.290~294,라라,오로라,기타,2,9716.0,False,0.11904761904761904,8.58,1480530021030.1333,886.0,1,634511135235.3715,665738.6153846154
r스이e,Lv.285~289,렌,루나,루나크로아,3,9121.0,True,0.8333333333333334,82.66,4512954895418.838,267.0,2,1880213562262.543,4484096586151.527
sapez,Lv.290~294,카데나,크로아,루나크로아,2,9669.0,True,0.8809523809523809,9.53,1600541300671.2163,2040.0,0,803568897132.9143,1643243659064.3186
seoty73,Lv.285~289,메르세데스,크로아,루나크로아,3,9401.0,True,0.14285714285714285,27.11,957272197929.0,633.0,1,248504348910.02856,93771948910.67033
snowysnow,Lv.290~294,루미너스,베라,베라,2,9159.0,True,0.9365079365079365,30.51,3521815722373.0337,2191.0,0,1764925487862.0857,3887932562251.044
spertier,Lv.285~289,초월자,크로아,루나크로아,3,9248.0,True,0.6031746031746031,65.14,2857745149881.1973,3032.0,0,1263440213745.1143,1900749713295.5166
springautunm,Lv.285~289,궁수,크로아,루나크로아,2,9131.0,True,1.0,61.54,2616586200757.2065,2535.0,0,1124379523180.0857,3190511845979.176
surplus997,Lv.285~289,아델,오로라,기타,3,9206.0,False,0.20634920634920634,66.34,2963929273134.269,2030.0,1,1192608176628.3713,388141482631.8461
s랜스s,Lv.285~289,궁수,크로아,루나크로아,3,9483.0,True,0.10317460317460317,0.86,91747692.61538461,1165.0,1,2350857.1428571427,12202637.406593407
toya,Lv.285~289,궁수,엘리시움,기타,2,9502.0,True,0.9206349206349206,77.93,3897757930725.8965,2157.0,2,1049324517167.5714,4564984196300.429
u0u0513,Lv.285~289,렌,스카니아,스카니아,2,8819.0,True,0.9206349206349206,90.35,5611686407519.775,269.0,2,2910405471021.971,6033971777873.901
unluckyLen,Lv.285~289,렌,스카니아,스카니아,3,8766.0,True,0.7155172413793104,73.69,3542116262514.012,254.0,2,571662868853.4,3073671187553.055
v렌의아이,Lv.285~289,렌,유니온,기타,3,9222.0,True,0.4830508474576271,32.22,1201349942547.7544,269.0,1,1311654759064.5557,363321628906.3626
w짜릿소마w,Lv.285~289,기사단,스카니아,스카니아,3,9427.0,True,0.8492063492063492,5.99,62608962586.93458,628.0,1,14272343680.685715,68127768878.87912
xRAVEN,Lv.290~294,궁수,엘리시움,기타,2,9872.0,False,0.373015873015873,17.69,2514155562307.702,2498.0,1,1090619753976.4572,879050769662.4835
y4k3,Lv.285~289,마법사,스카니아,스카니아,3,9537.0,True,0.8253968253968254,58.84,2477800460221.981,3624.0,0,337019173530.74286,2702149195489.121
yalle,Lv.290~294,마법사,크로아,루나크로아,1,9609.0,True,1.0,79.87,8698207755480.85,1914.0,2,7827497648032.058,9033096258345.77
yjh6281,Lv.290~294,아크,루나,루나크로아,2,9634.0,True,0.9523809523809523,57.52,5629277993390.2,2822.0,0,2754910294111.086,6363642845197.099
yoHappy,Lv.285~289,레지스탕스,크로아,루나크로아,3,9000.0,True,0.5079365079365079,51.86,2101096345115.0156,430.0,2,1009321978557.0571,1089493371844.6593
zdaeganz,Lv.285~289,전사,베라,베라,3,9704.0,True,0.2857142857142857,94.28,6472161204121.333,2418.0,0,360548659980.3143,2421742859879.747
zi존검사c,Lv.290~294,기사단,크로아,루나크로아,2,9334.0,True,0.8650793650793651,89.62,10282158810480.762,451.0,2,2023911805401.1428,11537564803883.11
zi존윤민,Lv.285~289,기사단,엘리시움,기타,3,9138.0,True,0.8103448275862069,43.19,1675694953217.8936,630.0,2,487623613468.48,1596975112810.6594
