name,tier,access_flag,date_create,latest_level,world,union_level,ocid,character_class,world_group,최대 스탯공격력,데미지,보스 몬스터 데미지,최종 데미지,방어율 무시,크리티컬 확률,크리티컬 데미지,상태이상 내성,스탠스,방어력,이동속도,점프력,스타포스,아케인포스,어센틱포스,STR,DEX,INT,LUK,HP,MP,AP 배분 STR,AP 배분 DEX,AP 배분 INT,AP 배분 LUK,AP 배분 HP,AP 배분 MP,아이템 드롭률,메소 획득량,버프 지속시간,공격 속도,일반 몬스터 데미지,재사용 대기시간 감소 (초),재사용 대기시간 감소 (%),재사용 대기시간 미적용,추가 경험치 획득,공격력,마력,전투력
ckswls456,3,True,2021-02-12T00:00+09:00,285,노바,7930.0,64c0b388292f6acd96bafdb33bfdaf76,카인,기타,15733601.0,94.5,230.0,122.63,83.86,124.0,65.45,71.0,100.0,38520.0,170.0,123.0,237.0,1350.0,620.0,3751.0,41386.0,2709.0,2726.0,95693.0,53978.0,4.0,1443.0,4.0,4.0,0.0,0.0,0.0,10.0,10.0,6.0,48.0,0.0,5.0,0.0,105.0,1651.0,811.0,11724573.0
멍스,2,True,2020-04-23T00:00+09:00,292,엘리시움,9839.0,ed9e411510c1f2fb6613cc336886f527efe8d04e6d233bd35cf2fabdeb93fb0d,패스파인더,엘리시움,102689010.0,71.0,488.0,57.7,96.85,163.0,78.0,75.0,100.0,87102.0,170.0,123.0,390.0,1350.0,710.0,12893.0,81078.0,8878.0,8466.0,86653.0,35928.0,4.0,1478.0,4.0,4.0,0.0,0.0,21.0,26.0,55.0,4.0,12.0,2.0,6.0,27.0,275.0,8687.0,1964.0,335807107.0
궁본,3,True,2025-06-19T00:00+09:00,287,스카니아,9530.0,1daae0bf273ab8c9b2a83337475b735c,보우마스터,스카니아,68271982.0,75.0,309.0,77.35,91.55,148.0,95.0,65.0,100.0,46801.0,160.0,123.0,251.0,1360.0,510.0,8690.0,53940.0,5135.0,4862.0,104940.0,71009.0,4.0,1453.0,4.0,4.0,0.0,0.0,216.0,130.0,45.0,4.0,99.0,0.0,6.0,6.0,279.0,7539.0,1562.0,127092629.0
아기맹슝,3,True,2025-12-18T00:00+09:00,285,챌린저스,,45fcc07ff0cb1ba712bc6881888f9a12,루미너스,챌린저스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
찡찡거리노,2,True,2015-07-12T00:00+09:00,291,엘리시움,9144.0,1421e96affe2a60a4cbabd90bd688546efe8d04e6d233bd35cf2fabdeb93fb0d,은월,엘리시움,73309857.0,106.0,335.0,102.41,94.8,101.0,109.3,85.0,100.0,99999.0,160.0,123.0,287.0,1350.0,740.0,56133.0,6886.0,4388.0,4293.0,82854.0,41055.0,1478.0,4.0,4.0,4.0,-496.0,-501.0,244.0,144.0,55.0,5.0,51.0,0.0,6.0,7.0,182.0,4469.0,1139.0,95271236.0
부천슬기,3,False,2023-12-21T00:00+09:00,286,스카니아,9145.0,6e54bea957e2fa8cf871751fb76dc290,"아크메이지(불,독)",스카니아,17122289.0,91.0,281.0,54.0,87.78,62.0,56.2,47.0,100.0,8381.0,147.0,123.0,72.0,1320.0,510.0,1722.0,1924.0,35806.0,3021.0,38683.0,93318.0,4.0,4.0,1448.0,4.0,0.0,0.0,40.0,0.0,173.0,4.0,0.0,0.0,6.0,0.0,10.0,922.0,3317.0,33382065.0
포악토끼,3,False,2025-06-19T00:00+09:00,285,스카니아,8802.0,e685c987e3f34389628ebc35679adafb,렌,스카니아,31675973.0,57.0,218.0,82.8,93.86,94.0,46.0,61.0,100.0,80575.0,160.0,123.0,233.0,1320.0,370.0,46872.0,4465.0,1718.0,2167.0,91090.0,32071.0,1443.0,4.0,4.0,4.0,0.0,0.0,100.0,117.0,30.0,6.0,251.0,0.0,5.0,0.0,77.0,4423.0,867.0,48571779.0
소피유,3,True,2023-11-06T00:00+09:00,286,크로아,9322.0,f59e11daf98bc2c81a551851cc92d05b,라라,크로아,26914141.0,100.0,315.0,107.35,91.26,119.0,77.8,59.0,100.0,14229.0,170.0,123.0,198.0,1350.0,430.0,2496.0,2533.0,39194.0,4523.0,51302.0,49481.0,4.0,4.0,1448.0,4.0,0.0,0.0,105.0,56.0,41.0,4.0,116.0,0.0,6.0,0.0,67.0,1226.0,3353.0,40434056.0
광기의아잉단,3,True,2025-06-19T00:00+09:00,288,엘리시움,9418.0,bbc77504f36fd937b99f057fbf8aeac14723574b05820acf03e7ec3162ff5bed,렌,엘리시움,49546279.0,89.0,323.0,86.15,85.07,115.0,76.5,64.0,100.0,84349.0,170.0,123.0,232.0,1350.0,440.0,46266.0,6766.0,3429.0,3267.0,107433.0,26602.0,1463.0,4.0,4.0,4.0,0.0,0.0,227.0,136.0,70.0,6.0,110.0,4.0,6.0,2.0,102.0,5647.0,1162.0,92540699.0
멈몽이,3,True,2025-06-19T00:00+09:00,285,베라,9324.0,f69ec72f5757bd435e6be978be2e5bf9,렌,기타,14861601.0,76.0,275.0,86.15,85.64,89.0,70.45,60.0,100.0,53917.0,140.0,123.0,60.0,1320.0,500.0,32890.0,1925.0,1004.0,1352.0,43594.0,10493.0,1443.0,4.0,4.0,4.0,0.0,0.0,31.0,26.0,53.0,6.0,47.0,0.0,6.0,6.0,54.0,2614.0,343.0,23668994.0
낡은이젤,3,False,2025-06-19T00:00+09:00,286,베라,8739.0,92f3792e883c75b8dbc2b29937136d4d,렌,기타,19512352.0,101.0,286.0,86.15,89.92,92.0,55.75,63.0,100.0,50584.0,140.0,123.0,45.0,1350.0,550.0,32507.0,1451.0,1078.0,948.0,55159.0,18949.0,1448.0,4.0,4.0,4.0,0.0,0.0,66.0,76.0,50.0,6.0,123.0,0.0,5.0,7.0,142.0,3051.0,387.0,28268537.0
토끼돌려줘,3,True,2025-06-19T00:00+09:00,285,엘리시움,9644.0,0365ca8d6180510afde8ef0b718e50824723574b05820acf03e7ec3162ff5bed,렌,엘리시움,19563760.0,78.0,398.0,86.15,91.64,89.0,64.5,67.0,100.0,64742.0,154.0,123.0,162.0,1320.0,270.0,35655.0,3462.0,2633.0,2772.0,98230.0,44831.0,1443.0,4.0,4.0,4.0,0.0,0.0,12.0,12.0,80.0,6.0,0.0,0.0,6.0,7.0,44.0,3109.0,765.0,40328420.0
임옥zI,3,False,2023-06-27T00:00+09:00,286,루나,8977.0,411e8e77b5bffed10a2ac44df4a81058efe8d04e6d233bd35cf2fabdeb93fb0d,나이트로드,루나,39887953.0,57.0,442.0,63.19,95.68,84.0,78.85,75.0,100.0,38572.0,160.0,123.0,266.0,1350.0,470.0,3285.0,5434.0,3739.0,53410.0,75641.0,43005.0,4.0,4.0,4.0,1448.0,0.0,0.0,20.0,4.0,74.0,6.0,12.0,0.0,5.0,0.0,30.0,4061.0,972.0,95441481.0
방범순찰대,2,True,2016-01-31T00:00+09:00,290,크로아,9656.0,4d2498752a37c56c58c730da4984ade5,데몬어벤져,크로아,78313029.0,115.0,415.0,30.9,93.22,92.0,70.35,86.0,100.0,37576.0,170.0,123.0,351.0,1375.0,730.0,3968.0,2901.0,2317.0,1786.0,500000.0,,4.0,4.0,4.0,4.0,22026.0,0.0,23.0,27.0,73.0,4.0,12.0,2.0,6.0,27.0,153.0,5828.0,1420.0,187185596.0
늙은아저씨,3,False,2021-01-28T00:00+09:00,285,베라,9965.0,69e97d55a1fda2e7b2e32aa80d8f856e,듀얼블레이더,기타,11504253.0,81.0,318.0,55.39,81.64,92.0,81.4,72.0,100.0,23592.0,160.0,123.0,45.0,1350.0,360.0,1411.0,1712.0,804.0,28548.0,30192.0,23817.0,4.0,4.0,4.0,1443.0,0.0,0.0,32.0,17.0,98.0,6.0,52.0,0.0,6.0,7.0,84.0,2682.0,383.0,25077968.0
o샤르o,2,True,2015-11-26T00:00+09:00,290,스카니아,9605.0,b169a6d0d117f37e7cd8ca83fa76f4a9,은월,스카니아,179526679.0,131.0,641.0,104.16,98.26,101.0,157.1,85.0,100.0,99999.0,170.0,123.0,353.0,1360.0,660.0,76175.0,13239.0,8216.0,8954.0,98714.0,52799.0,1468.0,4.0,4.0,4.0,-417.0,-445.0,44.0,24.0,56.0,5.0,12.0,3.0,6.0,7.0,168.0,7043.0,1859.0,287146786.0
콜썬사란,2,True,2025-12-18T00:00+09:00,290,챌린저스,,fac966a3f91dbbd3ab8be0c9ce4424e0,"아크메이지(썬,콜)",챌린저스,78127453.0,91.0,285.0,194.14,96.06,100.0,67.0,66.0,100.0,13557.0,160.0,123.0,321.0,1350.0,590.0,1715.0,1769.0,49044.0,4529.0,39576.0,83530.0,4.0,4.0,1468.0,4.0,0.0,0.0,244.0,149.0,120.0,4.0,405.0,2.0,5.0,0.0,223.0,1751.0,5774.0,86990186.0
자세히,2,True,2023-01-19T00:00+09:00,293,루나,10022.0,27734d93ef8921f704801cdabd3415baefe8d04e6d233bd35cf2fabdeb93fb0d,칼리,루나,149299100.0,79.0,310.0,90.08,92.68,113.0,127.0,75.0,100.0,61915.0,170.0,123.0,396.0,1370.0,750.0,7603.0,11032.0,7827.0,83915.0,71461.0,48013.0,4.0,4.0,4.0,1488.0,500.0,550.0,37.0,48.0,66.0,6.0,110.0,5.0,6.0,7.0,364.0,9736.0,2137.0,298467954.0
인술이었던것,3,True,2020-12-25T00:00+09:00,285,크로아,9200.0,35e130debf73b8fa004c3962bb0b3e20,나이트로드,크로아,16709075.0,69.0,275.0,63.19,87.88,104.0,71.0,81.0,100.0,20861.0,166.0,123.0,96.0,1320.0,390.0,1964.0,2560.0,1294.0,36444.0,39756.0,32196.0,4.0,4.0,4.0,1443.0,0.0,0.0,66.0,11.0,68.0,6.0,40.0,0.0,6.0,0.0,61.0,2334.0,377.0,27638786.0
쭈꾸이,3,False,2020-05-27T00:00+09:00,288,크로아,8866.0,a7a46d06f7c1ba86353f2e631ea9db76,"아크메이지(불,독)",크로아,23147352.0,101.0,239.0,194.14,88.31,76.0,65.35,64.0,100.0,1835.0,132.0,110.0,22.0,1350.0,620.0,396.0,439.0,33072.0,990.0,13151.0,56165.0,4.0,4.0,1458.0,4.0,0.0,0.0,10.0,4.0,154.0,4.0,0.0,0.0,6.0,0.0,199.5,643.0,2448.0,18576882.0
뚜처,3,True,2019-06-21T00:00+09:00,286,루나,8941.0,e261a18c12afd6c413dd2e943bf7d8c7,섀도어,루나,34030831.0,98.0,315.0,73.95,82.19,100.0,104.1,81.0,100.0,62089.0,170.0,123.0,222.0,1350.0,300.0,2856.0,4739.0,2744.0,39363.0,66011.0,32795.0,4.0,4.0,4.0,1453.0,350.0,0.0,155.0,151.0,20.0,6.0,112.0,2.0,5.0,0.0,128.5,4605.0,889.0,58492054.0
렌이괴두,3,True,2025-06-19T00:00+09:00,288,챌린저스,9489.0,7c086a05048dcf257ff02db87282b118,렌,챌린저스,89542740.0,80.0,499.0,87.7,95.15,112.0,98.15,60.0,100.0,99999.0,170.0,123.0,374.0,1350.0,650.0,70171.0,10674.0,7512.0,7012.0,76631.0,17316.0,1468.0,4.0,4.0,4.0,0.0,0.0,60.0,37.0,40.0,6.0,12.0,2.0,6.0,7.0,132.0,6997.0,1937.0,252814829.0
광덥,3,True,2025-06-19T00:00+09:00,285,베라,9985.0,f1a0e5783e63d83c8095111abe755021,렌,기타,28483351.0,91.0,243.0,86.15,84.1,95.0,68.7,66.0,100.0,76589.0,170.0,123.0,215.0,1350.0,550.0,41438.0,3635.0,1839.0,2769.0,101985.0,35509.0,1443.0,4.0,4.0,4.0,0.0,0.0,66.0,57.0,55.0,6.0,107.0,0.0,6.0,7.0,169.0,3638.0,760.0,41160546.0
나야차음,3,True,2025-06-19T00:00+09:00,286,스카니아,9822.0,df91f7f3d6a083606508e0f5085e396e,렌,스카니아,43845815.0,90.0,497.0,86.15,96.68,90.0,70.6,88.0,100.0,94461.0,170.0,123.0,201.0,1350.0,500.0,46464.0,5205.0,3742.0,4088.0,154753.0,52775.0,1453.0,4.0,4.0,4.0,0.0,0.0,32.0,16.0,87.0,6.0,12.0,5.0,6.0,0.0,189.0,4991.0,1094.0,105144665.0
드드뚠,3,True,2025-12-18T00:00+09:00,285,챌린저스3,,8952e4ba0faa420ef0a91b8b51bf0e6a,키네시스,챌린저스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICONEWLEN,3,True,2025-06-19T00:00+09:00,285,챌린저스4,10138.0,1b93a7c5e379a9a8fc7e7a80f660104c,렌,챌린저스,27640151.0,105.0,447.0,98.97,97.16,114.0,79.5,63.0,100.0,68155.0,170.0,123.0,176.0,1355.0,300.0,38490.0,4096.0,3163.0,3238.0,87471.0,35518.0,1443.0,4.0,4.0,4.0,0.0,0.0,36.0,5.0,79.0,6.0,12.0,0.0,6.0,7.0,59.0,3298.0,684.0,51822474.0
키부천,3,True,2025-12-18T00:00+09:00,285,스카니아,9513.0,f3eb6fbb8ec10c1270af1ed8cc291fb7,엔젤릭버스터,스카니아,56939903.0,90.0,323.0,78.44,95.71,117.0,76.0,82.0,100.0,40954.0,171.0,123.0,300.0,1360.0,410.0,6783.0,50410.0,3640.0,3420.0,71326.0,40681.0,4.0,1448.0,4.0,4.0,0.0,0.0,121.0,126.0,50.0,5.0,251.0,0.0,6.0,3.0,110.0,4740.0,1350.0,86534363.0
축가의프리렌,2,True,2025-06-19T00:00+09:00,290,챌린저스3,8975.0,536d03208bd7274a690dd5bc98fc89f6,렌,챌린저스,19681505.0,61.0,312.0,86.15,93.53,79.0,57.0,73.0,100.0,64371.0,140.0,123.0,145.0,1320.0,680.0,39680.0,2206.0,1831.0,1407.0,49324.0,15198.0,1473.0,4.0,4.0,4.0,0.0,0.0,11.0,11.0,43.0,6.0,0.0,0.0,6.0,0.0,111.0,3139.0,344.0,34823659.0
프바어,2,True,2024-06-20T00:00+09:00,291,스카니아,9508.0,0c996951331dd6aea4fc1ba4b2cdab7b,섀도어,스카니아,56456514.0,95.0,266.0,72.46,79.54,100.0,107.85,76.0,100.0,89017.0,170.0,123.0,225.0,1350.0,660.0,4050.0,7424.0,3885.0,52260.0,64933.0,39417.0,4.0,4.0,4.0,1473.0,0.0,0.0,198.0,167.0,55.0,6.0,106.0,4.0,6.0,7.0,211.0,5856.0,1002.0,99731237.0
천몽지묘,3,True,2025-06-19T00:00+09:00,285,챌린저스4,9953.0,d3e07d1676fd94e551fd16e256a82d88,렌,챌린저스,18717984.0,75.0,282.0,86.15,87.83,94.0,56.0,50.0,100.0,57135.0,154.0,123.0,104.0,1350.0,320.0,33151.0,3057.0,1637.0,1959.0,84987.0,37894.0,1443.0,4.0,4.0,4.0,0.0,0.0,92.0,32.0,51.0,6.0,128.0,0.0,6.0,7.0,69.0,3258.0,635.0,29425134.0
쉘딸,2,True,2021-01-10T00:00+09:00,291,크로아,9516.0,70cc2cbe86395f3d10b432e2e9e349a7,비숍,크로아,174610402.0,63.0,511.0,233.49,97.25,103.0,92.95,85.0,100.0,31241.0,168.0,123.0,377.0,1350.0,730.0,6748.0,6405.0,79781.0,11060.0,56618.0,89502.0,4.0,4.0,1473.0,4.0,0.0,0.0,53.0,27.0,128.0,4.0,12.0,0.0,6.0,0.0,237.0,2348.0,8107.0,319946420.0
신궁류홍,3,True,2024-12-19T00:00+09:00,285,레드,10366.0,dd920e1ee0b3d218172290905fdbee2f,신궁,기타,41186605.0,94.0,404.0,85.26,93.32,143.0,89.8,53.0,100.0,56436.0,170.0,123.0,315.0,1350.0,350.0,6766.0,44736.0,4066.0,4286.0,62421.0,32307.0,4.0,1443.0,4.0,4.0,0.0,0.0,51.0,31.0,54.0,4.0,56.0,0.0,6.0,7.0,44.0,4571.0,1057.0,82161285.0
여즈니,2,True,2023-12-30T00:00+09:00,292,스카니아,9066.0,d25f124d9d4a1d75cdc0d14c54106665,비숍,스카니아,192137215.0,70.0,363.0,233.49,95.53,104.0,85.25,79.0,100.0,28084.0,170.0,123.0,399.0,1350.0,700.0,5605.0,5344.0,74398.0,8091.0,59598.0,91493.0,4.0,4.0,1483.0,4.0,0.0,0.0,19.0,24.0,119.0,4.0,12.0,0.0,6.0,7.0,256.5,2467.0,9239.0,267249038.0
러셔,2,True,2021-05-23T00:00+09:00,292,스카니아,9707.0,25e2330428dacf54512c050b5d110b72,나이트워커,스카니아,34332229.0,83.0,256.0,70.02,83.82,99.0,79.4,71.0,100.0,32466.0,160.0,123.0,112.0,1350.0,710.0,2165.0,3709.0,2413.0,46087.0,47601.0,33846.0,4.0,4.0,4.0,1478.0,0.0,0.0,9.0,13.0,35.0,6.0,52.0,0.0,6.0,0.0,143.0,3353.0,633.0,44494409.0
렌오네,3,False,2025-06-19T00:00+09:00,286,루나,6120.0,2a070b7dcb4f2188a48ce48ddd6700adefe8d04e6d233bd35cf2fabdeb93fb0d,렌,루나,34371205.0,64.0,386.0,86.15,94.11,90.0,51.6,62.0,100.0,93931.0,170.0,123.0,266.0,1350.0,380.0,48230.0,6352.0,3153.0,3289.0,96535.0,28170.0,1448.0,4.0,4.0,4.0,0.0,0.0,20.0,4.0,30.0,6.0,12.0,0.0,5.0,0.0,20.0,4346.0,892.0,70906864.0
배탈,2,True,2018-06-16T00:00+09:00,294,스카니아,10004.0,f2e524c62f34f92b40fd15223c736c6e,팬텀,스카니아,149991199.0,113.0,353.0,87.33,90.4,92.0,112.7,97.0,100.0,59362.0,170.0,123.0,309.0,1360.0,770.0,6641.0,10181.0,6847.0,73111.0,107443.0,72576.0,4.0,4.0,4.0,1488.0,0.0,0.0,247.0,145.0,128.0,5.0,99.0,5.0,6.0,7.0,357.0,9555.0,2218.0,315114064.0
대동맥,3,True,2014-12-18T00:00+09:00,285,엘리시움,9529.0,34fb53ca898223c9001490dc099c766befe8d04e6d233bd35cf2fabdeb93fb0d,제로,엘리시움,69848053.0,89.0,409.0,62.16,97.53,104.0,139.0,52.0,100.0,99999.0,170.0,123.0,282.0,1350.0,550.0,60782.0,7719.0,5307.0,5471.0,104427.0,,1443.0,4.0,4.0,4.0,-28.0,0.0,152.0,12.0,56.0,4.0,12.0,2.0,6.0,3.0,44.0,6780.0,1458.0,184491663.0
하뽕,2,True,2007-12-02T00:00+09:00,291,베라,9771.0,62202c522fdf7bfa9eb2d9b049637927,"아크메이지(썬,콜)",기타,26573787.0,90.0,312.0,194.14,92.41,70.0,67.9,62.0,100.0,3982.0,146.0,123.0,68.0,1320.0,730.0,1231.0,839.0,36411.0,1714.0,19133.0,76314.0,4.0,4.0,1473.0,4.0,-382.0,3987.0,51.0,11.0,107.0,4.0,0.0,0.0,6.0,0.0,153.0,744.0,2689.0,27026849.0
꼬먕쿤,3,True,2025-06-20T00:00+09:00,286,베라,8964.0,a9c343830e7c8746765158263a895612,렌,기타,76650394.0,135.0,424.0,100.76,92.02,123.0,108.0,71.0,100.0,99999.0,170.0,123.0,243.0,1350.0,450.0,54625.0,5954.0,3587.0,3598.0,148766.0,69164.0,1453.0,4.0,4.0,4.0,0.0,0.0,146.0,25.0,26.0,6.0,66.0,2.0,6.0,3.0,489.0,5568.0,1526.0,94587376.0
펌첨,3,True,2018-06-22T00:00+09:00,285,스카니아,8914.0,ec940e9bd8d75edb4ae191004bcc8e41,듀얼블레이더,스카니아,35303692.0,94.0,260.0,41.26,84.27,87.0,55.0,68.0,100.0,55203.0,170.0,123.0,251.0,1350.0,490.0,2871.0,6309.0,3012.0,48953.0,81391.0,37260.0,4.0,4.0,4.0,1448.0,550.0,300.0,134.0,74.0,10.0,6.0,102.0,2.0,5.0,0.0,221.75,4834.0,1278.0,61392813.0
영잦류,3,True,2025-06-19T00:00+09:00,285,스카니아,9123.0,4ecd92f0c23e95686ff779527dcca2de,렌,스카니아,42440121.0,101.0,271.0,86.15,79.54,86.0,55.0,61.0,100.0,80484.0,170.0,123.0,254.0,1350.0,410.0,44419.0,6707.0,3850.0,3694.0,91619.0,40757.0,1448.0,4.0,4.0,4.0,0.0,0.0,102.0,49.0,49.0,6.0,104.0,0.0,6.0,0.0,83.0,4732.0,981.0,61141882.0
마뭐,3,False,2023-10-31T00:00+09:00,287,크로아,9098.0,a08cb65aa924524eb6e88a4b0153cdcc,나이트워커,크로아,41044678.0,107.0,295.0,70.02,87.52,90.0,76.0,71.0,100.0,30626.0,170.0,123.0,241.0,1350.0,340.0,3617.0,6304.0,3283.0,40497.0,54245.0,47174.0,4.0,4.0,4.0,1453.0,0.0,0.0,167.0,94.0,45.0,6.0,114.0,2.0,6.0,6.0,47.25,3960.0,1122.0,52590592.0
국꼬,2,True,2020-12-26T00:00+09:00,290,루나,8942.0,319463667b155ee81462256a65fae5e2efe8d04e6d233bd35cf2fabdeb93fb0d,비숍,루나,127323096.0,94.0,495.0,233.49,96.17,100.0,129.95,86.0,100.0,23326.0,170.0,123.0,267.0,1350.0,650.0,3689.0,4107.0,59229.0,7602.0,80500.0,111193.0,4.0,4.0,1468.0,4.0,0.0,0.0,322.0,140.0,115.0,4.0,16.0,2.0,6.0,0.0,362.0,2135.0,6707.0,149342049.0
슈비팀,3,True,2025-12-18T00:00+09:00,285,챌린저스3,,72298639573d8ae40a3a6e40fd3940d3,은월,챌린저스,94260135.0,143.0,501.0,104.16,97.02,101.0,128.85,66.0,100.0,95037.0,160.0,123.0,315.0,1450.0,380.0,53076.0,5902.0,3201.0,2724.0,79717.0,43813.0,1448.0,4.0,4.0,4.0,-30.0,-30.0,44.0,20.0,70.0,5.0,362.0,0.0,5.0,0.0,139.0,5122.0,1458.0,111085225.0
술씨,2,True,2013-01-03T00:00+09:00,291,제니스,9828.0,38648a06739218f0c45b211a71a9f39f,제논,기타,199820838.0,101.0,445.0,28.7,97.21,100.0,112.35,82.0,100.0,99999.0,170.0,123.0,412.0,1350.0,760.0,45624.0,49626.0,19614.0,55670.0,112829.0,87184.0,330.0,330.0,4.0,821.0,0.0,0.0,50.0,26.0,55.0,5.0,12.0,0.0,6.0,0.0,332.0,9749.0,2220.0,503142091.0
꾸버기,3,True,2024-12-19T00:00+09:00,286,베라,10159.0,d750598145ec0c4101c9cd0cc760cac7,"아크메이지(썬,콜)",기타,339643933.0,206.0,527.0,194.14,96.42,90.0,117.65,69.0,100.0,35992.0,170.0,123.0,388.0,1370.0,620.0,8778.0,8890.0,85899.0,12734.0,45246.0,69794.0,4.0,4.0,1448.0,4.0,0.0,0.0,12.0,17.0,155.0,4.0,12.0,2.0,6.0,7.0,154.0,2888.0,8825.0,396455096.0
진인,3,True,2016-09-22T00:00+09:00,285,스카니아,10047.0,d8c48eb9677aaf2bfedace27031bb9d7,"아크메이지(썬,콜)",스카니아,203474744.0,141.0,555.0,194.14,97.79,100.0,143.3,92.0,100.0,32798.0,170.0,123.0,357.0,1350.0,600.0,7515.0,7058.0,74558.0,10212.0,53791.0,78954.0,4.0,4.0,1443.0,4.0,-46.0,-28.0,36.0,16.0,141.0,4.0,12.0,0.0,6.0,7.0,79.0,2325.0,7755.0,276882225.0
Kalbarok,3,True,2025-06-19T00:00+09:00,286,스카니아,8387.0,b13562db69f2956eac74471d7d26eb7d,렌,스카니아,50812963.0,89.0,294.0,86.15,93.02,90.0,64.0,79.0,100.0,97756.0,170.0,123.0,259.0,1350.0,470.0,48238.0,5398.0,3143.0,3282.0,108711.0,47186.0,1453.0,4.0,4.0,4.0,0.0,0.0,152.0,31.0,34.0,6.0,106.0,2.0,5.0,0.0,109.0,5601.0,1200.0,86257767.0
yoHappy,3,True,2025-01-09T00:00+09:00,286,크로아,9000.0,50ef937a437d6809adebe61f0195aaba,블래스터,크로아,119650777.0,98.0,369.0,108.12,91.11,118.0,91.3,86.0,100.0,99999.0,170.0,123.0,317.0,1350.0,460.0,65230.0,8608.0,4772.0,4759.0,104488.0,45716.0,1448.0,4.0,4.0,4.0,0.0,0.0,69.0,95.0,53.0,5.0,103.0,0.0,6.0,3.0,138.0,6337.0,1551.0,162657607.0
호련sss,2,False,2019-07-27T00:00+09:00,291,엘리시움,9560.0,a80a8b12c0cdf20585b08c8da3bb025aefe8d04e6d233bd35cf2fabdeb93fb0d,패스파인더,엘리시움,14316430.0,62.0,253.0,57.7,88.86,148.0,55.45,60.0,100.0,28146.0,170.0,112.0,87.0,1350.0,700.0,2294.0,34542.0,1276.0,1370.0,48603.0,23351.0,4.0,1473.0,4.0,4.0,0.0,0.0,83.0,67.0,35.0,4.0,12.0,0.0,6.0,8.0,161.0,3069.0,343.0,24867802.0
천사후임,3,False,2022-07-01T00:00+09:00,285,루나,9314.0,ced66bbcff11f1e2be3f6c3e662e420cefe8d04e6d233bd35cf2fabdeb93fb0d,듀얼블레이더,루나,12278045.0,63.0,284.0,55.39,87.68,69.0,72.65,75.0,100.0,25817.0,160.0,123.0,54.0,1350.0,350.0,1454.0,1591.0,588.0,29525.0,34188.0,21334.0,4.0,4.0,4.0,1443.0,502.0,276.0,10.0,4.0,82.0,6.0,12.0,0.0,6.0,0.0,60.0,3078.0,346.0,25637580.0
달백선장,3,True,2025-06-19T00:00+09:00,288,스카니아,9513.0,747ae9d539b0389f1178f596c066f1b6,캡틴,스카니아,92946276.0,166.25,361.0,81.05,84.46,115.0,156.1,92.0,100.0,56935.0,160.0,123.0,225.0,1350.0,500.0,6032.0,55219.0,3793.0,3854.0,86829.0,46916.0,4.0,1463.0,4.0,4.0,0.0,0.0,301.0,242.0,50.0,5.0,118.0,2.0,6.0,7.0,476.0,5665.0,1164.0,84799521.0
식콩,1,True,2018-10-13T00:00+09:00,295,스카니아,9522.0,304a9ee51d3ec0cb084fe0e3363e25f6,비숍,스카니아,137022397.0,109.0,323.0,233.49,90.89,93.0,131.1,74.0,100.0,17701.0,156.0,123.0,255.0,1350.0,820.0,3774.0,3644.0,54542.0,5789.0,56759.0,107169.0,4.0,4.0,1493.0,4.0,0.0,0.0,248.0,158.0,192.0,4.0,97.0,0.0,6.0,0.0,278.0,2010.0,7315.0,116420912.0
황몽뭉,3,True,2026-01-03T00:00+09:00,286,챌린저스2,,2537731e190dbd3c6397a92275df90ae,"아크메이지(썬,콜)",챌린저스,67473935.0,118.0,390.0,167.4,93.69,84.0,79.95,46.0,100.0,18254.0,160.0,123.0,306.0,1350.0,490.0,3977.0,3158.0,50448.0,6630.0,55747.0,82985.0,4.0,4.0,1453.0,4.0,0.0,0.0,25.0,20.0,120.0,4.0,362.0,0.0,5.0,0.0,187.0,1678.0,4628.0,88505997.0
아베다,2,True,2020-12-17T00:00+09:00,290,베라,9889.0,c16d3a092f296043d4db10589848eff2,호영,기타,169256391.0,89.0,446.0,128.62,97.64,105.0,122.2,54.0,100.0,58400.0,170.0,123.0,390.0,1350.0,700.0,7470.0,10269.0,7189.0,85229.0,57457.0,33723.0,4.0,4.0,4.0,1473.0,0.0,0.0,44.0,25.0,95.0,6.0,12.0,0.0,6.0,0.0,149.0,8580.0,2080.0,323883698.0
별은하단,2,True,2025-06-19T00:00+09:00,290,챌린저스,8814.0,52f9d69bf3c6214080d8bdf57be53501efe8d04e6d233bd35cf2fabdeb93fb0d,비숍,챌린저스,154988943.0,101.0,431.0,233.49,95.96,100.0,127.9,88.0,100.0,30126.0,170.0,123.0,346.0,1350.0,700.0,5304.0,5940.0,63482.0,9441.0,42342.0,73517.0,4.0,4.0,1473.0,4.0,0.0,0.0,52.0,26.0,91.0,4.0,12.0,3.0,6.0,0.0,221.5,2041.0,7316.0,187282329.0
s랜스s,3,True,2023-01-05T00:00+09:00,285,크로아,9483.0,6be928153860c31b67e0e1edd9ac6371,보우마스터,크로아,33943445.0,64.0,330.0,75.83,92.75,130.0,68.8,41.0,100.0,36478.0,170.0,123.0,285.0,1350.0,560.0,6008.0,47273.0,3156.0,3101.0,70501.0,31258.0,4.0,1443.0,4.0,4.0,0.0,0.0,32.0,34.0,48.0,4.0,52.0,0.0,6.0,0.0,70.5,4641.0,833.0,62889195.0
